rpot_ohm,initial_v1_V,max_v
607.0,1,6.751178787315476
607.0,1,6.751194761809674
607.0,1,6.751186986745883
607.0,1,6.751175425795276
607.0,1,6.751172073178839
607.0,1,6.751169136104134
607.0,1,6.7511792879392525
607.0,1,6.751194228494998
607.0,1,6.7511857336656576
607.0,1,6.751174195081008
607.0,1,6.751170831787728
608.0,1,6.75053974141602
608.0,1,6.750527728717167
608.0,1,6.750527854334987
608.0,1,6.750527493353385
608.0,1,6.750529240095778
608.0,1,6.75053812378164
608.0,1,6.750554390100126
608.0,1,6.750559312253024
608.0,1,6.750548355913658
608.0,1,6.750535002427544
608.0,1,6.75052646853436
608.0,1,6.750528837048038
608.0,1,6.750525070500844
608.0,1,6.750531637476641
608.0,1,6.750541120505491
608.0,1,6.750559234886242
608.0,1,6.750556532187727
608.0,1,6.750543862515705
608.0,1,6.750532171950909
608.0,1,6.750528192509728
608.0,1,6.750528576264254
608.0,1,6.750527117477566
608.0,1,6.750535958503875
608.0,1,6.750549050777011
608.0,1,6.750560053492888
608.0,1,6.75055071841052
608.0,1,6.750537701679626
608.0,1,6.7505257514908905
608.0,1,6.750527793174737
608.0,1,6.7505265565610815
608.0,1,6.750530024420059
608.0,1,6.750538554683488
608.0,1,6.750556591354087
608.0,1,6.750558843165208
608.0,1,6.750547143854239
608.0,1,6.750534397281349
608.0,1,6.7505272187318255
608.0,1,6.750528823898985
608.0,1,6.750524401691144
608.0,1,6.750532182165388
608.0,1,6.750542666939416
608.0,1,6.750559656581072
608.0,1,6.750554764157944
608.0,1,6.75054191129252
608.0,1,6.750530129684412
608.0,1,6.75052806981727
608.0,1,6.750528158964995
608.0,1,6.750528179274333
608.0,1,6.750537381249191
608.0,1,6.7505518264839965
608.0,1,6.750559818132755
608.0,1,6.750549627983084
608.0,1,6.750536311943744
608.0,1,6.750526034858742
608.0,1,6.750528711379471
608.0,1,6.750526085217031
608.0,1,6.750531059667208
608.0,1,6.750539817732674
608.0,1,6.75055843728412
608.0,1,6.750558168876503
608.0,1,6.750545813533904
608.0,1,6.75053372354898
608.0,1,6.750527932885232
608.0,1,6.750528828460903
608.0,1,6.750525807335492
608.0,1,6.750533952592776
608.0,1,6.75054573934762
608.0,1,6.750560232224256
608.0,1,6.7505530037599
608.0,1,6.750539894082078
608.0,1,6.750527887439821
608.0,1,6.750527874210951
608.0,1,6.750527548991377
608.0,1,6.750529183853435
608.0,1,6.750538092755682
608.0,1,6.7505542419722175
608.0,1,6.750559342766778
608.0,1,6.75054843656746
608.0,1,6.750535042680312
608.0,1,6.75052641843852
608.0,1,6.750528832571396
608.0,1,6.750525134593915
608.0,1,6.750531612632451
608.0,1,6.7505410466136775
608.0,1,6.7505592235557526
608.0,1,6.750556659537932
608.0,1,6.750543997564492
608.0,1,6.750532287458945
608.0,1,6.750528189122263
608.0,1,6.750528597259146
608.0,1,6.750527043418673
608.0,1,6.750535825084513
608.0,1,6.750548842761167
608.0,1,6.750560060540721
608.0,1,6.750550855245012
608.0,1,6.750537831257963
608.0,1,6.750525754682922
608.0,1,6.750527722121472
608.0,1,6.750526581867142
608.0,1,6.750529949626228
608.0,1,6.750538512888446
608.0,1,6.750556435379675
609.0,1,6.74992546408715
609.0,1,6.749915661786769
609.0,1,6.749903704030134
609.0,1,6.749893298519671
609.0,1,6.749884725997917
609.0,1,6.749878899722831
609.0,1,6.74988017200503
609.0,1,6.749885730016087
609.0,1,6.749890139748971
609.0,1,6.749888847981163
609.0,1,6.749887994280773
609.0,1,6.749893688280597
609.0,1,6.749900590596005
609.0,1,6.749910023980823
609.0,1,6.749919401668636
609.0,1,6.7499271313067455
609.0,1,6.7499250849692105
609.0,1,6.749914743877381
609.0,1,6.7499028484062915
609.0,1,6.749892540310936
609.0,1,6.74988396935162
609.0,1,6.749878812800212
609.0,1,6.749880478461436
609.0,1,6.7498863365934785
609.0,1,6.749890371864606
609.0,1,6.7498886387783905
609.0,1,6.749888341727597
609.0,1,6.7498943212974805
609.0,1,6.749901610042737
609.0,1,6.749910919948532
609.0,1,6.749920227151414
609.0,1,6.749927497068258
609.0,1,6.749924646965019
609.0,1,6.749913775600087
609.0,1,6.749901954081139
609.0,1,6.749891753761252
609.0,1,6.749883152852956
609.0,1,6.749878698469934
609.0,1,6.74988077635196
609.0,1,6.749886946971123
609.0,1,6.749890578376329
609.0,1,6.749888408119674
609.0,1,6.749888686333324
609.0,1,6.749894860439112
609.0,1,6.749902353935976
609.0,1,6.749911656033385
609.0,1,6.749920959987158
609.0,1,6.749927808428845
609.0,1,6.749924097432222
609.0,1,6.749912743586157
609.0,1,6.749901023393959
609.0,1,6.7498909467927115
609.0,1,6.749882325577462
609.0,1,6.7498785766484986
609.0,1,6.749881068615635
609.0,1,6.749887406304087
609.0,1,6.749890609325568
609.0,1,6.749888080081603
609.0,1,6.749888965812191
609.0,1,6.749895339963246
609.0,1,6.749902939509945
609.0,1,6.749912293191564
609.0,1,6.74992162838941
609.0,1,6.749927810933343
609.0,1,6.749923390082612
609.0,1,6.749911641924037
609.0,1,6.7499000627546515
609.0,1,6.749890131140068
609.0,1,6.749881505201909
609.0,1,6.749878446656152
609.0,1,6.749881343762101
609.0,1,6.749887777053702
609.0,1,6.749890597607309
609.0,1,6.749887739996547
609.0,1,6.749889208253794
609.0,1,6.749895786369682
609.0,1,6.749903494281794
609.0,1,6.749912901238124
609.0,1,6.749922268615073
609.0,1,6.749927660887313
609.0,1,6.749922623815409
609.0,1,6.749910535433777
609.0,1,6.749899113096489
609.0,1,6.7498893330766645
609.0,1,6.749880710233533
609.0,1,6.749878316117463
609.0,1,6.749881603081419
609.0,1,6.749888011228783
609.0,1,6.749890415758533
609.0,1,6.7498873190210995
609.0,1,6.749889379755903
609.0,1,6.749896174751629
609.0,1,6.749903998884403
609.0,1,6.749913464147107
609.0,1,6.749922866560015
609.0,1,6.749927515410469
609.0,1,6.749921898145104
609.0,1,6.7499094889167255
609.0,1,6.749898215458186
609.0,1,6.749888579031034
609.0,1,6.749879959396968
609.0,1,6.749878192655125
610.0,1,6.749233787101588
610.0,1,6.749232609447848
610.0,1,6.749231191249676
610.0,1,6.749229927672642
610.0,1,6.749228827947405
610.0,1,6.7492278323955
610.0,1,6.749226875602076
610.0,1,6.749225913748241
610.0,1,6.749225105791145
610.0,1,6.7492250226592985
610.0,1,6.749225365504159
610.0,1,6.749225962303319
610.0,1,6.749226714118365
610.0,1,6.749227564127555
610.0,1,6.749228479781809
610.0,1,6.749229442522711
610.0,1,6.7492304418578515
610.0,1,6.749231471947023
610.0,1,6.749232529635194
610.0,1,6.749233613319156
610.0,1,6.749234722294578
610.0,1,6.749235856379843
610.0,1,6.749237015699425
610.0,1,6.749238200559139
610.0,1,6.749239426554247
610.0,1,6.749240697908536
610.0,1,6.749242008796995
610.0,1,6.7492433561841585
610.0,1,6.749244744005831
610.0,1,6.74924624495094
610.0,1,6.74924784333038
610.0,1,6.749249519528476
610.0,1,6.749251262923229
610.0,1,6.749253068079099
610.0,1,6.749254932560161
610.0,1,6.749256855674267
610.0,1,6.749258758808755
610.0,1,6.749260228374785
610.0,1,6.749261101067166
610.0,1,6.7492616284980445
610.0,1,6.749261716405684
610.0,1,6.749261255086814
610.0,1,6.749260294874973
610.0,1,6.749259003418251
610.0,1,6.7492575248534
610.0,1,6.749255942420165
610.0,1,6.74925430417107
610.0,1,6.749252638916102
610.0,1,6.74925096347628
610.0,1,6.749249287654727
610.0,1,6.7492476171462625
610.0,1,6.749246116575811
610.0,1,6.749245997262481
610.0,1,6.7492468530843315
610.0,1,6.74924829873481
610.0,1,6.749250124719688
610.0,1,6.749252368148302
610.0,1,6.7492548638478915
610.0,1,6.7492575354615285
610.0,1,6.749260166813449
610.0,1,6.749262066875519
610.0,1,6.749264406864416
610.0,1,6.749266442782854
610.0,1,6.749268011694608
610.0,1,6.749268965370552
610.0,1,6.7492693171460365
610.0,1,6.749269479307361
610.0,1,6.749270244776095
610.0,1,6.749271363821486
610.0,1,6.749272691229452
610.0,1,6.74927414256525
610.0,1,6.7492756687390365
610.0,1,6.749277241215019
610.0,1,6.7492788434102025
610.0,1,6.749280494468894
610.0,1,6.749282232070776
610.0,1,6.749284026142363
610.0,1,6.749285927109
610.0,1,6.749287918099314
610.0,1,6.7492899890816815
610.0,1,6.74929195149884
610.0,1,6.749292836608202
610.0,1,6.749293095167805
610.0,1,6.74929227561767
610.0,1,6.749290468936891
610.0,1,6.749287978826728
610.0,1,6.749284833961105
610.0,1,6.749281363496526
610.0,1,6.749277757999421
610.0,1,6.74927412872487
610.0,1,6.749270538811523
610.0,1,6.749267024484269
610.0,1,6.7492636058995314
610.0,1,6.749260293183159
610.0,1,6.749257090560717
610.0,1,6.749253998812485
610.0,1,6.749251016732148
610.0,1,6.749248717064169
610.0,1,6.74924689229216
610.0,1,6.7492453568693485
610.0,1,6.749244000305161
610.0,1,6.7492427573714275
611.0,1,6.748613367975037
611.0,1,6.748615032750699
611.0,1,6.748618613230439
611.0,1,6.748621991689244
611.0,1,6.748620054114556
611.0,1,6.74861489728814
611.0,1,6.7486079323354655
611.0,1,6.7486002149999615
611.0,1,6.748592510239829
611.0,1,6.748593444191188
611.0,1,6.7485954114959075
611.0,1,6.748600816775826
611.0,1,6.748610604531219
611.0,1,6.74862255882741
611.0,1,6.748633859436716
611.0,1,6.748639215157739
611.0,1,6.748639329654847
611.0,1,6.748636443059032
611.0,1,6.748632060749175
611.0,1,6.748627060579616
611.0,1,6.748624191565734
611.0,1,6.748620013878871
611.0,1,6.74861501112326
611.0,1,6.748613490088631
611.0,1,6.748615800777468
611.0,1,6.7486194920807945
611.0,1,6.74862169535411
611.0,1,6.748619003588605
611.0,1,6.74861338740285
611.0,1,6.748606252416229
611.0,1,6.7485984565045305
611.0,1,6.748592806166609
611.0,1,6.748593975035144
611.0,1,6.74859601989491
611.0,1,6.748602631980391
611.0,1,6.748613082697672
611.0,1,6.748625250518818
611.0,1,6.748635630317397
611.0,1,6.748639592656599
611.0,1,6.748638893375663
611.0,1,6.748635592668447
611.0,1,6.748630999655078
611.0,1,6.7486259175351275
611.0,1,6.748623445988195
611.0,1,6.748618218968199
611.0,1,6.7486137102220916
611.0,1,6.748613443864184
611.0,1,6.748616469767668
611.0,1,6.7486203190584275
611.0,1,6.748621300065836
611.0,1,6.748617881963004
611.0,1,6.748611821883241
611.0,1,6.74860452912408
611.0,1,6.748596660200326
611.0,1,6.74859310136299
611.0,1,6.7485944458959315
611.0,1,6.748596861500006
611.0,1,6.748604600399071
611.0,1,6.748615665891692
611.0,1,6.748628015459596
611.0,1,6.748637446060413
611.0,1,6.748639989674247
611.0,1,6.748638461862119
611.0,1,6.74863474758008
611.0,1,6.748629980770711
611.0,1,6.748625309473527
611.0,1,6.748622595709346
611.0,1,6.7486173782864025
611.0,1,6.748613076513992
611.0,1,6.7486137795251455
611.0,1,6.748617212511629
611.0,1,6.748621188835388
611.0,1,6.748620936149329
611.0,1,6.748616785326768
611.0,1,6.748610279142532
611.0,1,6.748602825392018
611.0,1,6.748594881466287
611.0,1,6.748593396316186
611.0,1,6.748594914278184
611.0,1,6.748598220610279
611.0,1,6.7486068466022475
611.0,1,6.748618382629903
611.0,1,6.748630835382994
611.0,1,6.7486384852677705
611.0,1,6.748639938749051
611.0,1,6.748637771019689
611.0,1,6.748633758581238
611.0,1,6.748628878652487
611.0,1,6.7486248940524325
611.0,1,6.748621740444191
611.0,1,6.748616545608938
611.0,1,6.748613284333032
611.0,1,6.74861458949702
611.0,1,6.748618110778041
611.0,1,6.748621852497039
611.0,1,6.748620466365219
611.0,1,6.748615640492101
611.0,1,6.748608821145354
611.0,1,6.7486011858753185
611.0,1,6.74859308932385
611.0,1,6.748593359278868
612.0,1,-0.972741448980361
612.0,1,2.2402868787093952
612.0,1,2.812752439693082
612.0,1,-1.45717035194107
612.0,1,-1.233586894348675
612.0,1,2.1323957577228105
612.0,1,2.373845167314331
612.0,1,2.766566199281942
612.0,1,-1.693572083776911
612.0,1,-1.6104209294632519
612.0,1,-1.4760863573478284
612.0,1,-1.2590667693569588
612.0,1,0.13750952638179215
612.0,1,-0.6184224319771019
612.0,1,2.333652302131119
612.0,1,2.979792692191388
612.0,1,2.015600725097211
612.0,1,2.3839449860129145
612.0,1,2.7833374808690694
612.0,1,-1.648366066305314
612.0,1,-1.5456863521330244
612.0,1,-1.37150722476695
612.0,1,-0.978383674999451
612.0,1,2.2454092130704537
612.0,1,2.822077865858555
612.0,1,-1.40340348269067
612.0,1,-1.1464516220163707
612.0,1,2.0560529728006216
612.0,1,2.46850036698693
612.0,1,2.923543639758614
612.0,1,-0.1824266362246952
612.0,1,2.0172097940412645
612.0,1,2.3908510203275126
612.0,1,2.794793856757436
612.0,1,-1.5707147807862514
612.0,1,-1.4181273610039786
612.0,1,-1.1654347506551828
612.0,1,1.9801118273740737
612.0,1,2.3150898892381657
612.0,1,2.6691685020260016
612.0,1,3.25623689509385
612.0,1,3.3537281433711126
612.0,1,4.217425302893813
612.0,1,6.033693137150833
612.0,1,6.300652420071674
612.0,1,6.470934463970701
612.0,1,6.580647332544219
612.0,1,6.648390576908077
612.0,1,6.689201467784331
612.0,1,6.7134158868074865
612.0,1,6.7277300796862844
612.0,1,6.736102561195911
612.0,1,6.741044819119317
612.0,1,6.7439101925007705
612.0,1,6.745604264971239
612.0,1,6.746589397087484
612.0,1,6.747173735987091
612.0,1,6.7475058509374595
612.0,1,6.747693739269404
612.0,1,6.7478133505609765
612.0,1,6.74788414293397
612.0,1,6.747916055705679
612.0,1,6.747927150378141
612.0,1,6.747940143870383
612.0,1,6.747961719289397
612.0,1,6.747978086216747
612.0,1,6.7479807825334746
612.0,1,6.747976224032576
612.0,1,6.7479679301605575
612.0,1,6.747973460129139
612.0,1,6.747978152724104
612.0,1,6.747972111438809
612.0,1,6.747960358689358
612.0,1,6.747958385837886
612.0,1,6.7479695321923
612.0,1,6.747984207125306
612.0,1,6.747985931539373
612.0,1,6.747980451651145
612.0,1,6.747973229190355
612.0,1,6.747973516259497
612.0,1,6.747979758321857
612.0,1,6.747975154184383
612.0,1,6.747963997852588
612.0,1,6.74795977743026
612.0,1,6.747966850194052
612.0,1,6.747982743835941
612.0,1,6.747986754370379
612.0,1,6.747982436854683
612.0,1,6.74797660769475
612.0,1,6.747971868845552
612.0,1,6.74797901348847
613.0,1,2.8440038438033213
613.0,1,-1.328300535245405
613.0,1,-0.6765893050251954
613.0,1,2.34129745255077
613.0,1,2.9921269563960946
613.0,1,2.0448508670283
613.0,1,2.4412298059891144
613.0,1,2.8750761711220907
613.0,1,-1.178417540083485
613.0,1,1.92067882712476
613.0,1,2.1820845917238727
613.0,1,2.4457177475197835
613.0,1,2.882482729867508
613.0,1,-1.1454327078961093
613.0,1,2.0528139830436114
613.0,1,2.4609735226053604
613.0,1,2.907788870573926
613.0,1,-0.7506644980597078
613.0,1,2.3278361349569874
613.0,1,2.9682553653919608
613.0,1,1.86277538379595
613.0,1,2.008865749705784
613.0,1,2.1587169881839356
613.0,1,2.406978663469177
613.0,1,2.818299934129654
613.0,1,-1.4715761597157297
613.0,1,-1.255298969839243
613.0,1,0.21552808293483672
613.0,1,-1.103043898555473
613.0,1,2.1939782725145367
613.0,1,2.727418066336486
613.0,1,2.2898472760271775
613.0,1,2.691917513822607
613.0,1,3.2903947295174008
613.0,1,3.438052140161037
613.0,1,4.4141911120723085
613.0,1,6.082098458004765
613.0,1,6.325600966181605
613.0,1,6.48687920016792
613.0,1,6.59024672714887
613.0,1,6.653886674417242
613.0,1,6.692180744423235
613.0,1,6.7149137194521025
613.0,1,6.728322114164565
613.0,1,6.736222937886493
613.0,1,6.7408376480134
613.0,1,6.743537402902062
613.0,1,6.745110759230324
613.0,1,6.746032290153605
613.0,1,6.746575601975098
613.0,1,6.74689425267681
613.0,1,6.747068656133101
613.0,1,6.747177936602819
613.0,1,6.747242019496414
613.0,1,6.747267884294533
613.0,1,6.747298275352109
613.0,1,6.747319789183385
613.0,1,6.747322008560311
613.0,1,6.747318204662653
613.0,1,6.747329583975069
613.0,1,6.747323728865875
613.0,1,6.747319764417915
613.0,1,6.747336006357626
613.0,1,6.7473374741611885
613.0,1,6.747329105736506
613.0,1,6.7473291147145895
613.0,1,6.747331485779383
613.0,1,6.747320846640691
613.0,1,6.7473258034139665
613.0,1,6.747337777100898
613.0,1,6.747334246222976
613.0,1,6.747325255519252
613.0,1,6.747332720370682
613.0,1,6.747328136597453
613.0,1,6.7473201786943795
613.0,1,6.747333671090845
613.0,1,6.747338131051144
613.0,1,6.7473310249393705
613.0,1,6.747326634994249
613.0,1,6.747332613367228
613.0,1,6.7473227137206315
613.0,1,6.747322852658482
613.0,1,6.747337812846639
613.0,1,6.74733629654851
613.0,1,6.747326739279782
613.0,1,6.747331720102235
613.0,1,6.747330154676308
613.0,1,6.747318617396395
613.0,1,6.7473288859297496
613.0,1,6.747337326246477
613.0,1,6.747332132714294
613.0,1,6.747324137300348
614.0,1,6.7466832980356966
614.0,1,6.746683106702592
614.0,1,6.746683134306512
614.0,1,6.746691808658973
614.0,1,6.746682950487094
614.0,1,6.74668404027843
614.0,1,6.746681025302959
614.0,1,6.746684955523605
614.0,1,6.7466909004375015
614.0,1,6.746680124948592
614.0,1,6.74668343175972
614.0,1,6.746678235314549
614.0,1,6.746687297574482
614.0,1,6.746690265645792
614.0,1,6.7466808005878764
614.0,1,6.746684862673999
614.0,1,6.746678002707614
614.0,1,6.746691056667927
614.0,1,6.746690504785599
614.0,1,6.746682899994535
614.0,1,6.746686261023433
614.0,1,6.746677385180543
614.0,1,6.746692460201668
614.0,1,6.74668939049069
614.0,1,6.746682023839066
614.0,1,6.746685426940119
614.0,1,6.74667620577643
614.0,1,6.746691178627163
614.0,1,6.746686664004277
614.0,1,6.746680145063256
614.0,1,6.746683998132612
614.0,1,6.746679434586045
614.0,1,6.74669175217504
614.0,1,6.746685675625076
614.0,1,6.746682810298928
614.0,1,6.746683246228239
614.0,1,6.746682677798047
614.0,1,6.746691873756572
614.0,1,6.746683510703974
614.0,1,6.746684192159523
614.0,1,6.746681545484
614.0,1,6.746684638783052
614.0,1,6.746691053634084
614.0,1,6.746680371058905
614.0,1,6.746683398202145
614.0,1,6.746678523818346
614.0,1,6.746686795373074
614.0,1,6.746690310045313
614.0,1,6.746680447263121
614.0,1,6.746684482818588
614.0,1,6.746677954276084
614.0,1,6.74669037700285
614.0,1,6.746690434727691
614.0,1,6.746682567195197
614.0,1,6.74668612161519
614.0,1,6.74667757985867
614.0,1,6.746692346485816
614.0,1,6.746689650124014
614.0,1,6.7466822853657975
614.0,1,6.746685633993605
614.0,1,6.7466758625666845
614.0,1,6.746691195417047
614.0,1,6.746686999659428
614.0,1,6.746680366759975
614.0,1,6.746684182115833
614.0,1,6.746678691080524
614.0,1,6.746691532008206
614.0,1,6.746685839468172
614.0,1,6.746682321114182
614.0,1,6.746683369772375
614.0,1,6.746682232240183
614.0,1,6.746691933320979
614.0,1,6.746684031472679
614.0,1,6.7466843274067765
614.0,1,6.746682040153474
614.0,1,6.746684433309916
614.0,1,6.746691261082278
614.0,1,6.746680644140544
614.0,1,6.74668338599114
614.0,1,6.7466789377071885
614.0,1,6.746686384636073
614.0,1,6.746690399247056
614.0,1,6.746679847149763
614.0,1,6.74668396499369
614.0,1,6.746677862578472
614.0,1,6.746689696086399
614.0,1,6.746690351709198
614.0,1,6.746682195589558
614.0,1,6.746685958537184
614.0,1,6.746677750046172
614.0,1,6.746692227315004
614.0,1,6.7466898938029605
614.0,1,6.746682549211241
614.0,1,6.74668584037572
614.0,1,6.74667602646243
614.0,1,6.746691506280017
614.0,1,6.746687503267738
614.0,1,6.746680686610282
614.0,1,6.746684423126119
614.0,1,6.746677988225677
614.0,1,6.746691334254917
614.0,1,6.746685974519247
615.0,1,6.746020568171197
615.0,1,6.746024597705162
615.0,1,6.74602716543256
615.0,1,6.746042464769106
615.0,1,6.7460347925215665
615.0,1,6.746034486305114
615.0,1,6.746030302439222
615.0,1,6.746042437421813
615.0,1,6.7460318374133275
615.0,1,6.746033806970529
615.0,1,6.746033361200491
615.0,1,6.7460415189835405
615.0,1,6.7460358917285435
615.0,1,6.746035752168964
615.0,1,6.746040054367352
615.0,1,6.746042732234689
615.0,1,6.746037761096352
615.0,1,6.74603644334614
615.0,1,6.746044757530397
615.0,1,6.746042827366771
615.0,1,6.7460370832421965
615.0,1,6.746035576902375
615.0,1,6.746048314630714
615.0,1,6.746042458333693
615.0,1,6.746036814060004
615.0,1,6.746035178199361
615.0,1,6.746047959174121
615.0,1,6.74603996496585
615.0,1,6.746036828229695
615.0,1,6.74603275657166
615.0,1,6.746044727576896
615.0,1,6.746033683661831
615.0,1,6.746034682974431
615.0,1,6.746030450023921
615.0,1,6.746041090303712
615.0,1,6.746034058675241
615.0,1,6.746034865879427
615.0,1,6.746037506670937
615.0,1,6.746042467881435
615.0,1,6.746037350148811
615.0,1,6.746036386768843
615.0,1,6.746042533835034
615.0,1,6.746042736274663
615.0,1,6.746037229595473
615.0,1,6.7460359119489155
615.0,1,6.746047305988915
615.0,1,6.746042840972585
615.0,1,6.7460364242079205
615.0,1,6.746035519228507
615.0,1,6.746048971832835
615.0,1,6.7460419844621615
615.0,1,6.746037328492872
615.0,1,6.746034293938681
615.0,1,6.746046470178642
615.0,1,6.746036730523349
615.0,1,6.746035755006751
615.0,1,6.7460308408308
615.0,1,6.7460425953965055
615.0,1,6.746032406160751
615.0,1,6.746034102792067
615.0,1,6.746034133966787
615.0,1,6.7460417475583485
615.0,1,6.746036160764158
615.0,1,6.746035876654217
615.0,1,6.746040443088564
615.0,1,6.7460427420866695
615.0,1,6.74603766904266
615.0,1,6.746036356261722
615.0,1,6.7460451375783945
615.0,1,6.746042832695924
615.0,1,6.7460370505421965
615.0,1,6.746035503502855
615.0,1,6.746048429782571
615.0,1,6.746042401039135
615.0,1,6.7460368999078995
615.0,1,6.7460350848287804
615.0,1,6.746047758323387
615.0,1,6.7460395580489
615.0,1,6.7460367129085155
615.0,1,6.746032477271094
615.0,1,6.746044412399328
615.0,1,6.746033135006626
615.0,1,6.746034485053064
615.0,1,6.7460309373711835
615.0,1,6.7460411470669674
615.0,1,6.74603445711164
615.0,1,6.746035065833776
615.0,1,6.74603805356101
615.0,1,6.746042570644154
615.0,1,6.746037548937262
615.0,1,6.746036470871936
615.0,1,6.746042896777635
615.0,1,6.7460427353450925
615.0,1,6.746037193848648
615.0,1,6.7460358586949045
615.0,1,6.746047694344616
615.0,1,6.746042846704004
615.0,1,6.7460364922763185
615.0,1,6.746035492163723
615.0,1,6.746048814151571
615.0,1,6.74604168641888
615.0,1,6.746037272651511
616.0,1,6.745391861458323
616.0,1,6.745388157295193
616.0,1,6.745398270305266
616.0,1,6.7453922456707165
616.0,1,6.745387066866418
616.0,1,6.745400180267263
616.0,1,6.7453893342651465
616.0,1,6.745385992797136
616.0,1,6.745400025669227
616.0,1,6.74539312331759
616.0,1,6.745388020745014
616.0,1,6.7453955645115515
616.0,1,6.745393476235325
616.0,1,6.745386124838805
616.0,1,6.7453874652401655
616.0,1,6.74539250178916
616.0,1,6.74538911235556
616.0,1,6.745386994415175
616.0,1,6.745395946691691
616.0,1,6.745392825213747
616.0,1,6.74538767752015
616.0,1,6.745398986612734
616.0,1,6.745390160095618
616.0,1,6.745386173914878
616.0,1,6.745400712335846
616.0,1,6.745389791949783
616.0,1,6.745386475312955
616.0,1,6.745398232958
616.0,1,6.745393617935714
616.0,1,6.745387449556705
616.0,1,6.745391744506598
616.0,1,6.745392760917438
616.0,1,6.745385906918424
616.0,1,6.745386556691884
616.0,1,6.745393436158423
616.0,1,6.745391309803644
616.0,1,6.745388051227093
616.0,1,6.745397716413091
616.0,1,6.7453928971007455
616.0,1,6.745387275032084
616.0,1,6.7453997778350026
616.0,1,6.7453894768282305
616.0,1,6.745385975164457
616.0,1,6.745400518674138
616.0,1,6.745392181947822
616.0,1,6.745387866644809
616.0,1,6.745396801988955
616.0,1,6.745393638914215
616.0,1,6.745386593483576
616.0,1,6.745387876825996
616.0,1,6.74539200423151
616.0,1,6.745387681988021
616.0,1,6.745386274074378
616.0,1,6.745394761907226
616.0,1,6.745392622038968
616.0,1,6.745388090100573
616.0,1,6.745398728877459
616.0,1,6.745391262513016
616.0,1,6.745386665426885
616.0,1,6.745400472119093
616.0,1,6.745388933960055
616.0,1,6.745385865311939
616.0,1,6.7453991676713825
616.0,1,6.7453935900641
616.0,1,6.745387866255924
616.0,1,6.745393856942394
616.0,1,6.745393235134142
616.0,1,6.745385640627043
616.0,1,6.745387075326302
616.0,1,6.745393003076768
616.0,1,6.745390509720381
616.0,1,6.745387696923382
616.0,1,6.745397017598518
616.0,1,6.745392968457166
616.0,1,6.745387237393173
616.0,1,6.7453992256527116
616.0,1,6.745389545594242
616.0,1,6.745385914218339
616.0,1,6.74540099843264
616.0,1,6.745391209874204
616.0,1,6.745387412218553
616.0,1,6.745397654768242
616.0,1,6.745393710573569
616.0,1,6.745387067809738
616.0,1,6.745389642271165
616.0,1,6.745392298461409
616.0,1,6.7453867453074
616.0,1,6.745386020696983
616.0,1,6.745393865078818
616.0,1,6.7453918627431895
616.0,1,6.745388157248727
616.0,1,6.74539827134049
616.0,1,6.745392243601891
616.0,1,6.745387066026865
616.0,1,6.745400180900135
616.0,1,6.745389333561021
616.0,1,6.74538599260925
616.0,1,6.745400024481913
616.0,1,6.745393124699309
616.0,1,6.745388020636406
616.0,1,6.74539556127631
617.0,1,6.74473926789436
617.0,1,6.74474626178618
617.0,1,6.744740460218806
617.0,1,6.744743131845841
617.0,1,6.744742313046968
617.0,1,6.744736099004697
617.0,1,6.7447519846112955
617.0,1,6.74474418802664
617.0,1,6.744736801643959
617.0,1,6.744747362667399
617.0,1,6.744745701302119
617.0,1,6.7447425549214834
617.0,1,6.744743907854329
617.0,1,6.744735621763379
617.0,1,6.744752024094791
617.0,1,6.744742828596572
617.0,1,6.744735802802825
617.0,1,6.744748850637191
617.0,1,6.7447471855399215
617.0,1,6.7447402519380555
617.0,1,6.744745663779477
617.0,1,6.744738288958266
617.0,1,6.74474609802796
617.0,1,6.744742780970549
617.0,1,6.7447363273838326
617.0,1,6.744751286778891
617.0,1,6.744744316996904
617.0,1,6.744737708843429
617.0,1,6.74474710268146
617.0,1,6.7447437324109725
617.0,1,6.744742811763919
617.0,1,6.74474312762648
617.0,1,6.744735742972312
617.0,1,6.744752407574312
617.0,1,6.74474359414204
617.0,1,6.744735995472026
617.0,1,6.744748148974888
617.0,1,6.74474755392888
617.0,1,6.744741451982318
617.0,1,6.74474515417917
617.0,1,6.744736201958656
617.0,1,6.744749211658053
617.0,1,6.744742698609395
617.0,1,6.744736129882376
617.0,1,6.744750337635815
617.0,1,6.744745396630199
617.0,1,6.744738895974742
617.0,1,6.744746676450917
617.0,1,6.7447417018986275
617.0,1,6.744743026230636
617.0,1,6.744742611011142
617.0,1,6.744736039420038
617.0,1,6.7447524196113955
617.0,1,6.744744138959774
617.0,1,6.744736302842243
617.0,1,6.744747523074349
617.0,1,6.744746989183945
617.0,1,6.744742512832025
617.0,1,6.744744572995502
617.0,1,6.744735681776864
617.0,1,6.744751599012304
617.0,1,6.744742339976741
617.0,1,6.744735662145911
617.0,1,6.744749231044443
617.0,1,6.744746715753723
617.0,1,6.744739864089737
617.0,1,6.744746109672735
617.0,1,6.744739580282303
617.0,1,6.744744386805168
617.0,1,6.744742629613451
617.0,1,6.744736320169878
617.0,1,6.744751755115732
617.0,1,6.744744285718078
617.0,1,6.744737217700208
617.0,1,6.744747261000138
617.0,1,6.744744845507497
617.0,1,6.744742659591474
617.0,1,6.744743444796306
617.0,1,6.744735601028477
